"REPORT_ID","Sex","AGE_GROUP","Thrown Out","Injury Extent","Seat Belt","YEAR"
"2023-59084-13/09/2024","Male","63","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59084-13/09/2024","Male","65","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59084-13/09/2024","Male","66","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59105-13/09/2024","Female","51","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59113-13/09/2024","Male","15","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59131-13/09/2024","Male","33","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59141-13/09/2024","Male","59","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59156-13/09/2024","Male","35","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59162-13/09/2024","Female","60","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59172-13/09/2024","Male","64","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59181-13/09/2024","Male","62","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59181-13/09/2024","Female","63","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59189-13/09/2024","Male","45","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59199-13/09/2024","Male","XXX","Unknown","Admitted to Hospital","Not Worn","2023"
"2023-59203-13/09/2024","Male","86","Unknown","Admitted to Hospital","Not Worn","2023"
"2023-59218-13/09/2024","Male","06","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59234-13/09/2024","Male","49","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59254-13/09/2024","Male","31","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59263-13/09/2024","Male","64","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59265-13/09/2024","Male","51","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59272-13/09/2024","Male","71","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59277-13/09/2024","Male","25","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59278-13/09/2024","Female","34","Thrown Out","By Private","Not Worn","2023"
"2023-59280-13/09/2024","Male","41","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59291-13/09/2024","Male","41","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59296-13/09/2024","Male","30","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59305-13/09/2024","Male","28","Thrown Out","Admitted to Hospital","Fitted - Not Worn","2023"
"2023-59307-13/09/2024","Male","67","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59330-13/09/2024","Male","32","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59335-13/09/2024","Male","21","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59337-13/09/2024","Male","49","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59346-13/09/2024","Female","42","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59348-13/09/2024","Male","48","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59351-13/09/2024","Male","54","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59364-13/09/2024","Male","41","Thrown Out","Fatal","Not Worn","2023"
"2023-59372-13/09/2024","Male","70","Unknown","Treated at Hospital","Not Worn","2023"
"2023-59386-13/09/2024","Male","25","Thrown Out","By Private","Not Worn","2023"
"2023-59392-13/09/2024","Male","58","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59400-13/09/2024","Female","33","Unknown","Admitted to Hospital","Not Worn","2023"
"2023-59423-13/09/2024","Male","17","Thrown Out","By Private","Not Worn","2023"
"2023-59433-13/09/2024","Male","78","Unknown","Admitted to Hospital","Not Worn","2023"
"2023-59434-13/09/2024","Male","64","Thrown Out","Fatal","Not Worn","2023"
"2023-59444-13/09/2024","Male","53","Not Thrown Out","Fatal","Fitted - Not Worn","2023"
"2023-59447-13/09/2024","Male","63","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59457-13/09/2024","Male","58","Thrown Out","By Private","Not Worn","2023"
"2023-59468-13/09/2024","Male","42","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59478-13/09/2024","Male","57","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59515-13/09/2024","Male","20","Thrown Out","Fatal","Not Worn","2023"
"2023-59528-13/09/2024","Male","22","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59532-13/09/2024","Male","51","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59541-13/09/2024","Male","16","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59560-13/09/2024","Male","36","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59589-13/09/2024","Male","45","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59590-13/09/2024","Female","50","Unknown","Admitted to Hospital","Not Worn","2023"
"2023-59597-13/09/2024","Male","53","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59608-13/09/2024","Male","46","Thrown Out","By Private","Not Worn","2023"
"2023-59631-13/09/2024","Male","19","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59638-13/09/2024","Male","49","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59640-13/09/2024","Male","25","Thrown Out","Fatal","Not Worn","2023"
"2023-59646-13/09/2024","Female","48","Not Thrown Out","Treated at Hospital","Fitted - Not Worn","2023"
"2023-59658-13/09/2024","Male","49","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59659-13/09/2024","Male","63","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59672-13/09/2024","Male","23","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59686-13/09/2024","Male","25","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59688-13/09/2024","Male","36","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59699-13/09/2024","Male","68","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59707-13/09/2024","Female","86","Unknown","Treated at Hospital","Not Worn","2023"
"2023-59716-13/09/2024","Female","45","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59717-13/09/2024","Male","28","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59721-13/09/2024","Female","21","Not Thrown Out","Treated at Hospital","Fitted - Not Worn","2023"
"2023-59749-13/09/2024","Male","74","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59752-13/09/2024","Male","52","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59769-13/09/2024","Female","70","Unknown","Admitted to Hospital","Not Worn","2023"
"2023-59771-13/09/2024","Male","22","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59778-13/09/2024","Male","36","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59782-13/09/2024","Female","25","Unknown","Treated at Hospital","Not Worn","2023"
"2023-59802-13/09/2024","Male","34","Not Thrown Out","Treated at Hospital","Fitted - Not Worn","2023"
"2023-59810-13/09/2024","Male","32","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59816-13/09/2024","Male","19","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59829-13/09/2024","Female","24","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59845-13/09/2024","Female","30","Unknown","Admitted to Hospital","Not Worn","2023"
"2023-59853-13/09/2024","Female","55","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59861-13/09/2024","Male","42","Thrown Out","By Private","Not Worn","2023"
"2023-59892-13/09/2024","Male","69","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59892-13/09/2024","Female","68","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59900-13/09/2024","Female","31","Thrown Out","By Private","Not Worn","2023"
"2023-59911-13/09/2024","Male","55","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59912-13/09/2024","Male","64","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59915-13/09/2024","Male","21","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59923-13/09/2024","Male","46","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59932-13/09/2024","Male","23","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59938-13/09/2024","Male","24","Not Thrown Out","Treated at Hospital","Fitted - Not Worn","2023"
"2023-59955-13/09/2024","Male","67","Thrown Out","By Private","Not Worn","2023"
"2023-59956-13/09/2024","Male","61","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-59971-13/09/2024","Male","58","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59983-13/09/2024","Male","43","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-59997-13/09/2024","Male","52","Unknown","Admitted to Hospital","Not Worn","2023"
"2023-59999-13/09/2024","Female","60","Thrown Out","By Private","Not Worn","2023"
"2023-60004-13/09/2024","Female","51","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60014-13/09/2024","Male","71","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60015-13/09/2024","Male","39","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60018-13/09/2024","Male","15","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60022-13/09/2024","Male","54","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60022-13/09/2024","Female","53","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60046-13/09/2024","Male","48","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60046-13/09/2024","Female","33","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60048-13/09/2024","Male","19","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60057-13/09/2024","Male","27","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60060-13/09/2024","Male","11","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60061-13/09/2024","Male","18","Thrown Out","Admitted to Hospital","Fitted - Not Worn","2023"
"2023-60079-13/09/2024","Male","23","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60082-13/09/2024","Male","71","Thrown Out","By Private","Not Worn","2023"
"2023-60086-13/09/2024","Female","04","Not Thrown Out","Treated at Hospital","Child Restraint - Not Worn","2023"
"2023-60099-13/09/2024","Female","34","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60109-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60109-13/09/2024","Male","17","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60166-13/09/2024","Female","77","Not Thrown Out","By Private","Fitted - Not Worn","2023"
"2023-60174-13/09/2024","Male","25","Not Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60190-13/09/2024","Male","15","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60193-13/09/2024","Female","23","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60221-13/09/2024","Male","22","Not Thrown Out","Fatal","Fitted - Not Worn","2023"
"2023-60236-13/09/2024","Male","36","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60241-13/09/2024","Female","70","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60245-13/09/2024","Male","07","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60249-13/09/2024","Male","43","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60291-13/09/2024","Male","37","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60301-13/09/2024","Female","32","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60312-13/09/2024","Male","77","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60316-13/09/2024","Male","64","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60327-13/09/2024","Male","72","Thrown Out","Fatal","Not Worn","2023"
"2023-60334-13/09/2024","Male","67","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60342-13/09/2024","Male","52","Thrown Out","By Private","Not Worn","2023"
"2023-60349-13/09/2024","Female","76","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60351-13/09/2024","Male","14","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60361-13/09/2024","Male","46","Thrown Out","Fatal","Not Worn","2023"
"2023-60376-13/09/2024","Female","87","Unknown","By Private","Not Worn","2023"
"2023-60384-13/09/2024","Male","28","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60388-13/09/2024","Male","61","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60396-13/09/2024","Male","28","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60399-13/09/2024","Female","21","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60408-13/09/2024","Male","46","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60409-13/09/2024","Male","31","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60430-13/09/2024","Male","69","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60447-13/09/2024","Male","43","Not Thrown Out","Treated at Hospital","Fitted - Not Worn","2023"
"2023-60484-13/09/2024","Male","12","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60503-13/09/2024","Male","25","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60517-13/09/2024","Male","30","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60525-13/09/2024","Male","28","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60534-13/09/2024","Male","65","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60545-13/09/2024","Male","41","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60546-13/09/2024","Male","66","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60547-13/09/2024","Male","61","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60552-13/09/2024","Male","29","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60555-13/09/2024","Male","32","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60568-13/09/2024","Male","74","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60587-13/09/2024","Male","49","Thrown Out","By Private","Not Worn","2023"
"2023-60594-13/09/2024","Male","38","Thrown Out","By Private","Not Worn","2023"
"2023-60612-13/09/2024","Female","53","Thrown Out","By Private","Not Worn","2023"
"2023-60614-13/09/2024","Male","41","Thrown Out","By Private","Not Worn","2023"
"2023-60618-13/09/2024","Male","69","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60637-13/09/2024","Male","22","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60642-13/09/2024","Female","72","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60643-13/09/2024","Male","26","Thrown Out","By Private","Not Worn","2023"
"2023-60655-13/09/2024","Male","18","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60679-13/09/2024","Male","83","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60680-13/09/2024","Male","53","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60685-13/09/2024","Male","47","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60686-13/09/2024","Male","74","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60689-13/09/2024","Male","51","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60693-13/09/2024","Male","51","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60698-13/09/2024","Female","75","Unknown","Admitted to Hospital","Not Worn","2023"
"2023-60719-13/09/2024","Male","58","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60723-13/09/2024","Female","28","Thrown Out","By Private","Not Worn","2023"
"2023-60723-13/09/2024","Female","27","Thrown Out","By Private","Not Worn","2023"
"2023-60724-13/09/2024","Male","30","Thrown Out","By Private","Not Worn","2023"
"2023-60749-13/09/2024","Male","23","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60756-13/09/2024","Male","62","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60764-13/09/2024","Male","52","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60777-13/09/2024","Male","52","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60811-13/09/2024","Male","59","Thrown Out","By Private","Not Worn","2023"
"2023-60836-13/09/2024","Male","69","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60855-13/09/2024","Male","56","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60875-13/09/2024","Female","07","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60885-13/09/2024","Male","47","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60891-13/09/2024","Female","55","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-60901-13/09/2024","Female","23","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60907-13/09/2024","Male","77","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60913-13/09/2024","Female","43","Thrown Out","By Private","Not Worn","2023"
"2023-60918-13/09/2024","Female","21","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60923-13/09/2024","Male","12","Unknown","Treated at Hospital","Not Worn","2023"
"2023-60947-13/09/2024","Male","65","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-60962-13/09/2024","Male","51","Thrown Out","By Private","Not Worn","2023"
"2023-60980-13/09/2024","Male","54","Thrown Out","Admitted to Hospital","Not Worn","2023"
"2023-61025-13/09/2024","Female","40","Unknown","Treated at Hospital","Not Worn","2023"
"2023-61030-13/09/2024","Male","19","Thrown Out","Treated at Hospital","Not Worn","2023"
"2023-61031-13/09/2024","Female","78","Unknown","Treated at Hospital","Not Worn","2023"
"2023-61045-13/09/2024","Female","08","Unknown","Treated at Hospital","Not Worn","2023"
